TWEETID		DATE	TWEET	USERID	ACTIVIT0 (0/1/0)	ACTIVITY	POS tag	CORRECT			
23056519362	vanavond	2010-09-05 13:00:00	Wat zie ik nu? Vanavond een nieuwe start van #boerzoektvrouw #ikgakijken	42829850	0	boerzoektvrouw ikgakijken	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0.75			
23056527044	vanavond	2010-09-05 13:00:00	Ik hoop dat JD ( @driejs ) vanavond de BZVN gaat winnen! Dan blijft de winnaar in Volendam! Is ook de enige terechte winnaar vind ik...	64140436	1						
23056529249	vanavond	2010-09-05 13:00:00	net thuis van het trainen, nu meteen naar roermond tot vanavond followers ciao x	162110731	1						
23056529991	vanavond	2010-09-05 13:00:00	wat een dag eerst hondje van ma weggebracht en toen zijn winterjas weggezogen .... nu effe lekker douche ... waarschijnlijk vanavond bezoek	122007794	0	waarschijnlijk bezoek	ADJ(vrij,basis,zonder) N(soort,ev,basis,onz,stan)	1			
23060394951	vanavond	2010-09-05 14:00:00	@LaurensAMOK ben je kom naar zdam vanavond?	32417595	1						
23060411229	vanavond	2010-09-05 14:00:00	Nog een paar uur en dan is het tijd om @stafeaux te irriteren, te slaan, gewoon omdat het kan. vanavond @ huize van beek	138054795	1						
23060415131	vanavond	2010-09-05 14:00:00	RT @StaceyFallon: Dus vanavond eigen osso.. Wie komt chille	171551518	1						
23060426074	vanavond	2010-09-05 14:00:00	@guusverbeek nee helaas niet, misschien vanavond nog.. Als dat lukt voor 21:00	49698046	1						
23060427174	vanavond	2010-09-05 14:00:00	Verjaardag was leuk! Vanavond komen lisanne, Anne, natas en Zoe nog even. En daarna is de dag alweer voorbij. Dan moet ik weet hw gaan maken	119791501	0	komen lisanne	WW(inf,vrij,zonder) SPEC(vreemd)	0.5			
23064828124	vanavond	2010-09-05 15:00:00	RT @charYASMIN: Haaai ik ben stiekem bi. :$ • Hey leuk ik ook daten? Vanavond 6uur?	106756735	1						
23064830117	vanavond	2010-09-05 15:00:00	@mieeess kan je vanavond chille en dan gaan we wat mensjes ophale	102703842	1						
23064840166	vanavond	2010-09-05 15:00:00	heerlijk alweer 2 uurtjes aan een scheikunde verslag gezeten met leon. nu nog de rest van mn huiswerk en vanavond so you think you can dance	144931881	1						
23064844502	vanavond	2010-09-05 15:00:00	lekker met mn liefste stokbrood met aoli etenn&lt;3 vanavond heerlijke mexicaanse wraps! O Arjan probeert vliegen te vangen met stofzuiger :').	121432155	1						
23064865925	vanavond	2010-09-05 15:00:00	@mosstheband ja heel zuur, we hadden er zin in.. maar we zien elkaar donderdag in A'dam! Veel succes vanavond ! Gr L	27208245	1						
23069582213	vanavond	2010-09-05 16:00:00	yeah vanavond mr & ms smith kijken! (al te vaak gezien maar goed..)	86714179	0	yeah mr	SPEC(vreemd) N(soort,ev,basis,zijd,stan)	0			
23069591649	vanavond	2010-09-05 16:00:00	Zo terug uit het bos... Nu een borrel, zal wel Cola Light worden, dan koken, en vanavond samen een rustige avond OP de bank VOOR de TV..	82300718	0	op bank	VZ(init) N(soort,ev,basis,zijd,stan)	0			
23069598735	vanavond	2010-09-05 16:00:00	Ik ben moe, heb buikpijn en niks te eten voor vanavond. Maar toch hamd olsun..	48001374	1						
23069632311	vanavond	2010-09-05 16:00:00	Vanavond weer beginnen met een nieuwe box CSI Miami. met dank aan @ricostork voor het lenen.	114429598	0	nieuwe box	ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)	0			
23069635315	vanavond	2010-09-05 16:00:00	ik ga maar buiten de deur eten vanavond #geenzininkoken	63430346	0	buiten deur	VZ(init) N(soort,ev,basis,zijd,stan)	0			
23073831145	vanavond	2010-09-05 17:00:00	Ah kut hoofdpijn terwijl ik vanavond nog wat leuks wilde doen :(	86985934	1						
23073851726	vanavond	2010-09-05 17:00:00	@liekielike ohdus je leeft nog! Kom eens op Skype lekkerwijf! Moet je veel vertellen! Anders vanavond rond 9/10 uur !	70692233	1						
23073862795	vanavond	2010-09-05 17:00:00	Ziet er een beetje raar uit van onderen, maar we liggen vanavond weer eens op de route: de een na de ander... http://plixi.com/p/43454831	14466060	1						
23073866344	vanavond	2010-09-05 17:00:00	"@SophieBoender ik ga nu ff eten, ik mail de foto's vanavond (:\
was echt koninggg"	154138699	0	mail fotos	N(soort,ev,basis,zijd,stan) ADJ(vrij,basis,zonder)	1			
23073869958	vanavond	2010-09-05 17:00:00	Pfff, middagje Flevoland en Veluwe op de ATB, 90 harde km'rs in de kuiten, vroeg onderuit vanavond anders loop ik morgen geen trap meer op!	108278124	1						
23077688111	vanavond	2010-09-05 18:00:00	@noormiddelbeek yes sur ;p nee maar ik leer vanavond wel, ik zorg voor een goeie indruk ;D	175747404	0	p leer	WW(pv,tgw,ev) BW(vanavond)	0.25			
23077697159	vanavond	2010-09-05 18:00:00	er is niks te eten,, dan maar #geen avondeten vanavond?	111025348	1						
23077699785	vanavond	2010-09-05 18:00:00	@Amsterdirk Dé TV-tip van vanavond! Docu-film over vier Amsterdamse semi-criminelen; twintig jaar gevolgd met camera.	125716467	1						
23077710899	vanavond	2010-09-05 18:00:00	Sheiz ga alweer begin v.d aflevering #sytycd3 vanavond missen.. Duss ik reken op de twitteraars die kijken ;-) knipoogt naar @AnnemiekDance	148719538	1						
23077738951	vanavond	2010-09-05 18:00:00	Heerlijk gedouched, bed opgemaakt, dus vanavond genieten van een heerlijke frisse bed :)	27060550	0	genieten heerlijke	WW(pv,tgw,mv) ADJ(prenom,basis,met-e,stan)	0.25			
23130485296	vanavond	2010-09-06 09:00:00	Nieuws:  GTST start vanavond met het 21ste seizoen. Lees het artikel op http://bit.ly/9LVPgu	166078586	1						
23130492778	vanavond	2010-09-06 09:00:00	back in business.. Agenda strak vol tot vanavond 21.30h, dan vanuit Eindhoven naar Apeldoorn. Motto: Troens ånd, sprenger alle vantros bånd!	176400978	1						
23130503875	vanavond	2010-09-06 09:00:00	Vanavond baantraining # 40! De veertigste op rij met (bijna) droog weer....	84413395	0	baantraining 40	N(soort,ev,basis,zijd,stan) TW(hoofd,vrij)	1			
23130540871	vanavond	2010-09-06 09:01:00	Zo alvast de kippenpootjes in de pan, hoef ik ze vanavond alleen maar op te warmen.	142772418	1						
23130540964	vanavond	2010-09-06 09:01:00	Benieuwd naar het nieuwe decor van @Holland_Sport vanavond http://twitpic.com/2llkqq (vorige decor leverde Ben Zuidwijk veel lof op)	19420149	1						
23133188233	vanavond	2010-09-06 10:00:00	RT @leonieterbraak: Twitter mee in EDNED! Stuur je vraag naar #edned en wie weet behandelen we hem vanavond live bij ons in de studio!!	21083185	1						
23133227021	vanavond	2010-09-06 10:00:00	@Sandravdwilk Dat kan ook ;) Vanavond weet ik meer over onze plannen.	37886916	1						
23133230855	vanavond	2010-09-06 10:00:00	Op mijn stage, bezig met de webcampagne. Vanavond eerste training na het samenvoegen van de dames teams. Ben benieuwd... :-|	157995952	0	training samenvoegen	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0.25			
23133255745	vanavond	2010-09-06 10:01:00	@geertwilderspvv Ik hoop, dat je kiest voor de proeve van Rutte vanavond als advies aan Mevr. Van Amsberg. Miscchien als nog?	116705429	1						
23133265688	vanavond	2010-09-06 10:01:00	Even flink m'n best gedaan om de huisvrouw te spelen, en nu maar lekker naar school. Vanavond eten met @KENZO__N en @dnllee  yeahh!	51389108	0	dnllee yeahh	N(soort,ev,basis,zijd,stan) ADJ(vrij,basis,zonder)	0			
23135943212	vanavond	2010-09-06 11:00:00	@Veritas84 Vanavond ff kijken naar onder meer Jan Tromp en Joran venderSloet. Morgenavond?	138781054	0	naar tromp	VZ(init) N(soort,ev,basis,zijd,stan)	0.5			
23135952035	vanavond	2010-09-06 11:00:00	Pas en identifier liggen thuis. Wilde vanavond overmaken want ben pas tegen 12en thuis. Weet niet of ik het red om tussendoor	141902977	1						
23135953170	vanavond	2010-09-06 11:00:00	Nu tekenen.. Kan niet wachtte tot vanavond:)	157733115	1						
23135958150	vanavond	2010-09-06 11:00:00	Wat vanavond te doen ?	43593393	1						
23135959599	vanavond	2010-09-06 11:00:00	ik heb toch zo'n zin in vanavond!! als het perfect gaat, ben ik de gelukkigste man van winschooten:D	114418278	1						
23138913705	vanavond	2010-09-06 12:00:00	Terug van Vlieland! Was erg leuk! Ben wel strond verkouden geworden. Vanavond al weer voor De Kelder aan de slag. Dus nu ff bijkomen!	77249507	0	 kelder slag	[u'N(soort,ev,basis,zijd,stan)', u'N(soort,ev,basis,zijd,stan)']	0			
23138914037	vanavond	2010-09-06 12:00:00	Vanavond het vernieuwde BNN Today met bijdragen van @MarkTuitert, @PeterRehwinkel en @HansUbbink! Vanaf 20.30 tot 22.00 op Radio1.	19657223	1						
23138920754	vanavond	2010-09-06 12:00:00	RT @JamalCR7: In dit shirt train ik vanavond♡. http://plixi.com/p/43596294 » en ik vrydag ♥	121554854	1						
23138921877	vanavond	2010-09-06 12:00:00	@jasperwillem oef nie best! Vanavond wel of niet door laten gaan? Wil nie ziek worden :-P beterschap iig!	24377937	1						
23138922958	vanavond	2010-09-06 12:00:00	Jeuj, vanavond monchoutaart eten bij @marlieke93 Nog een jaar en ze is net zo oud als ik toen ze geboren werd.	120518831	0	monchoutaart eten marlieke93 jaar	WW(pv,tgw,met-t) WW(inf,vrij,zonder) SPEC(symb) N(soort,ev,basis,onz,stan)	0.5			
23142571932	vanavond	2010-09-06 13:00:00	Vanavond volleyballen, wat heb ik er een zin in! :D	132482707	0	 volleyballen	[u'WW(inf,vrij,zonder)']	1			
23142595355	vanavond	2010-09-06 13:00:00	nog 10 minuutjes & dan weer lekker vrij. gelukkig nog genoeg hw te doen, pff. vanavond lekkor milkshakes drinken ;D	56341674	0	milkshakes drinken	N(soort,mv,basis) WW(inf,vrij,zonder)	1			
23142622121	vanavond	2010-09-06 13:00:00	Lekker klaar met werken, vanavond rondje meer rennen! #genietenn	184010199	0	rondje rennen	N(soort,ev,dim,onz,stan) WW(inf,vrij,zonder)	1			
23142635271	vanavond	2010-09-06 13:00:00	Zo, het eten voor vanavond is geregeld. Nog één klusje doen en dan is het wel weer genoeg voor vandaag	32961064	1						
23142671340	vanavond	2010-09-06 13:01:00	@MegaRoxie omdat ik daar geen tijd voor heb:( Helaas vanavond dan maar slapen;)	154182256	0	tijd slapen	N(soort,ev,basis,zijd,stan) WW(pv,tgw,mv)	0.25			
23146856497	vanavond	2010-09-06 14:00:00	Komt er vanavond iets interessants op tv?	101212079	1						
23146861078	vanavond	2010-09-06 14:00:00	Vanavond vanaf 20:00u zijn er weer opendagen/ Proefles salsa dansen van Rico Latino http://ow.ly/2zXfw #enschede	78544333	1						
23146890349	vanavond	2010-09-06 14:00:00	Het is weer tijd voor les 6 van de cursus Uitstelgedrag van @soChicken ... (Een echte aanrader!) Vanavond na het werk maar eens bestuderen..	105062438	0	werk bestuderen	N(soort,ev,basis,onz,stan) WW(inf,vrij,zonder)	1			
23146905002	vanavond	2010-09-06 14:00:00	Vanavond gitaarles en kan het liedje voor geen fuck xD	143877315	0	gitaarles liedje	N(soort,ev,basis,zijd,stan) N(soort,ev,dim,onz,stan)	0.25			
23146917427	vanavond	2010-09-06 14:00:00	@caricevhouten ah dat is te gek zeg, ben benieuwd naar je nieuwe muziek & tof om je weer te zien. Vanavond ik+Dijkshoorn om 21:00, ook mooi	115195134	1						
23151693782	vanavond	2010-09-06 15:00:00	Commercial geregiseerd vandaag, net wat presentaties opgenomen voor radio en nu de boel aan elkaar plakken en eten. Vanavond vergadering.	14223600	0	 vergadering .	[u'N(soort,ev,basis,zijd,stan)']	1			
23151702530	vanavond	2010-09-06 15:00:00	Klink stapt uit de tweede kamer, ik zal ter ere van Ab vanavond een sigaretje in de kroeg aan steken. Holladijee!	148814421	0	kroeg steken	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0.5			
23151747083	vanavond	2010-09-06 15:00:00	@Waalsport Er zijn mensen die overdag werken. Vanavond ook goed?	168237317	1						
23151751591	vanavond	2010-09-06 15:00:00	Afgelopen week geproduceerd, gister gemixt en vanavond vanaf 19:00 op #Radio2. Het @therocketeers jinglepakket voor Halverwege @gewoonfred	53338759	1						
23151759693	vanavond	2010-09-06 15:00:00	RT @Karmijntekst: Woon je in #Nijmegen en vind je het leuk om over onze mooie stad te bloggen? Kom dan vanavond naar #Nijmegendirect htt ...	21992455	1						
23156683145	vanavond	2010-09-06 16:00:00	Veldwerkdag achter de rug. Vanavond terug naar velp. Iedereen een fijne avond. Groet maarten	154581573	0	naar velp	VZ(init) VNW(pr,pron,obl,nadr,2v,getal)	1			
23156684346	vanavond	2010-09-06 16:00:00	Vanavond om 20:30 @ Rtl4 Joran spreekt, hoeveel aandacht willen ze die man nog geven	61447627	1						
23156686734	vanavond	2010-09-06 16:00:00	"Vanavond in Uitgesproken VARA om 20.25 op NL 2. Twee primeurs:\
Links wil één blok vormen en neo-nazi infiltreert in spermabanken"	135255594	1						
23156694484	vanavond	2010-09-06 16:00:00	Gaat uitloggen en @DrStuClark van de trein halen. Veel plezier vanavond met #dwdd #penw #nu #enzo	35233873	1						
23156700859	vanavond	2010-09-06 16:00:00	"Alles werkt eindelijk, kan nu weer code rammen.\
Vanavond alles maar even vergeten op de kermis in Hensbroek"	164256037	0	vergeten kermis	WW(vd,vrij,zonder) N(soort,ev,basis,zijd,stan)	0.5			
23161376458	vanavond	2010-09-06 17:00:00	RT @klootzakelijk: #RTdezetweet als je vanavond joran van der sloot gaat kijken.	136973102	1						
23161391465	vanavond	2010-09-06 17:00:00	Samenvattend de dag: veel zon, drank, gelachen, heerlijk gegeten. Nu effe half uurtje relaxen voordat ik me ga optutten voor vanavond.	57634131	1						
23161396955	vanavond	2010-09-06 17:00:00	RT @klootzakelijk: #RTdezetweet als je vanavond joran van der sloot gaat kijken.	152386020	1						
23161400335	vanavond	2010-09-06 17:00:00	RT @kmachielsen: Ja mensen: wij doen vanavond - u lees het goed - een #sjklaadebollentweetup. Gewoon, omdat het kan.	163186145	1						
23161406230	vanavond	2010-09-06 17:00:00	"@ruudvink nee, niets bijzonders maar daar had ik ook niet op gerekend.\
succes met vergaderen vanavond.(of was er geen startavondvergadering)"	154581573	1						
23165610333	vanavond	2010-09-06 18:00:00	komt er vanavond nog iets op tv?	110447443	1						
23165654725	vanavond	2010-09-06 18:00:00	25 baantjes gedaan, vind ik wel weer genoeg voor vanavond.	104227129	1						
23165679682	vanavond	2010-09-06 18:00:00	"APF Holland heeft vanavond 3 monsters uit de aardappelen gehaald. \
Volgens APF her en der rot gevonden in aardappelpercelen in Flevoland."	184377556	1						
23165705792	vanavond	2010-09-06 18:01:00	Dacht dat Bridget Jones vanavond op tv kwam!  Waar dan?!?!?! Stomme Joram zeker voor in de plaats gekomen...	25302594	1						
23165722628	vanavond	2010-09-06 18:01:00	Toch nog repeteren vanavond? We hebben nog 1 #oefenruimte vrij. #weesersnelbij! #073 #muziek #repeteren	149873056	1						
23221849146	vanavond	2010-09-07 09:00:00	"Samen met de \slome\""op de wagen. Hopelijk optijd voor de clubtraining vanavond!!"""	73099894	0	optijd clubtraining	WW(pv,tgw,ev) N(soort,ev,basis,zijd,stan)	0.25			
23221874769	vanavond	2010-09-07 09:00:00	FF thuis voor een gebroken dienst. Wat ben ik ontzettend gaar vandaag zeg! Vanavond maar eens achterlijk vroeg naar bed.	20000073	0	naar bed	VZ(init) N(soort,ev,basis,onz,stan)	0.5			
23221896136	vanavond	2010-09-07 09:00:00	Bagger weer zeg.. Wel heerlijk geslapen maar nu op weg maar polikliniek. Vanavond #kijkavond	144885038	1						
23221899232	vanavond	2010-09-07 09:01:00	RT @MariannaMoorlag: Nogmaals, 2 gratis kaarten voor kwalificatiewedstrijd vanavond NED-FIN in de Kuip met parkeerkaart. Afhalen in Utre ...	111837108	1						
23221918972	vanavond	2010-09-07 09:01:00	Het afscheid van Van Bronckhorst gaat vanavond niet door. Hij is door privéomstandigheden niet in staat aanwezig te zijn in De Kuip. #oranje	18775043	1						
23224586127	vanavond	2010-09-07 10:00:00	@NIMk_nl is het al bekend hoe laat Space Invaders komt tijdens What's Up, vanavond?	8559322	1						
23224596418	vanavond	2010-09-07 10:00:00	Vanavond tweede poging om te studeren. 'n Slecht begin maar een oude vriend op bezoek is ook erg leuk!	78552394	0	poging studeren	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	1			
23224602518	vanavond	2010-09-07 10:00:00	RT @Pirenzo: Waar ben jij vanavond tussen 19.30 en 21.30 uur? &lt;&lt; Euh, ff denken... Oh ja: lancering #twirlskalender @Zandfoort	63134293	1						
23224646990	vanavond	2010-09-07 10:01:00	Fijn toch nog iemand blij weten te maken met de voetbalkaartjes voor de wedstrijd NED-FIN van vanavond.	20783663	1						
23224661654	vanavond	2010-09-07 10:01:00	@donsatel @AndreMerlijn @rkwebdesign Zou het voetballen doorgaan vanavond? #vrc5	81811563	1						
23227555841	vanavond	2010-09-07 11:00:00	@C1000 Ik moet vanavond Piet doen, zie ik je daar, weet je wie er vanavond is?	104648523	1						
23227559283	vanavond	2010-09-07 11:00:00	@circuspatz ik zie je vanavond, ze hebben (als het goed is) de boel al een beetje opgeruimd. Jij belt me als je bij de poort staat?	40434367	1						
23227561893	vanavond	2010-09-07 11:00:00	als het even kan vanavond met de groep mee. Hopen op goed weer.	115945607	1						
23227563936	vanavond	2010-09-07 11:00:00	Spierpijn van een concert, best cool :D Vanavond 1e potje fluiten sinds Mei..	24765713	0	potje fluiten	N(soort,ev,dim,onz,stan) WW(inf,vrij,zonder)	1			
23227567935	vanavond	2010-09-07 11:00:00	Lekker online fifa.. Vanavond traine geven, naar fysio en hopen dat ik kan spelen!	128822125	0	traine geven	N(soort,ev,basis,zijd,stan) WW(inf,vrij,zonder)	0.75			
23230837165	vanavond	2010-09-07 12:00:00	Burgerlijkheid ten top (2): als, na het lezen van de catalogus, je partner gaat voorstellen om vanavond nog even langs de IKEA te rijden.	112983415	1						
23230842209	vanavond	2010-09-07 12:00:00	#restaurant van vandaag: Zandfoort aan de Twirl!, Vanavond is hier de lancering van de twirlskalender. ... http://www.smul.nl/Z5wnpht2	44595633	1						
23230863594	vanavond	2010-09-07 12:00:00	Mijn moeder ik vanavond me eerste model, ga der verven	85589846	0	moeder model	N(soort,ev,basis,zijd,stan) N(soort,ev,basis,onz,stan)	0			
23230874604	vanavond	2010-09-07 12:00:00	LIVE uitzending! Vanavond om 22.00 uur Nederland - Japan op www.hockey.nl/wkrosario	27621976	1						
23230882829	vanavond	2010-09-07 12:00:00	RT @NathanielSumah: Wie gaan vanavond sneak preview? - Ik vast wel	111622316	1						
23234762743	vanavond	2010-09-07 13:00:00	Net heerlijk gereden met mijn turken bakkie .. Nu nog project maken =( *brrr , tis zo koud:(* Vanavond naar Jeroen =)	159174033	0	tis koud	N(soort,ev,basis,zijd,stan) ADJ(vrij,basis,zonder)	0			
23234767654	vanavond	2010-09-07 13:00:00	RT @NourdinOuahadi: ouwe geen berijk hier spreek je vanavond wel maar hard ouwe je weet zelf !!! :D	38722188	1						
23234774210	vanavond	2010-09-07 13:00:00	Fotograaf Jan Stappenbeld won in de jaren 70 de World Press Photo met zijn serie over de treinkaping in Wijster. Vanavond in  #edned.	45565732	1						
23234775798	vanavond	2010-09-07 13:00:00	Nu presentatieteksten opnemen voor  uitzending van #PSVtv, vanavond om 19.00 uur op #EredivisieLive	111709749	1						
23234793611	vanavond	2010-09-07 13:00:00	@DaphneAvocado gaaf! Ben nieuwsgierig hoe mooi alle twirls zijn vanavond *dat ze mooi op de #twirlskalender zijn, dat wist ik al* ;)	76892880	1						
23239227929	vanavond	2010-09-07 14:00:00	RT @TTA17: Vanavond eten bij ons thuis met de familie!	78374253	0	eten familie	WW(inf,vrij,zonder) N(soort,ev,basis,zijd,stan)	0.5			
23239244951	vanavond	2010-09-07 14:00:00	RT @Caarmeeennnn: @raachhh_ Wat doe je vanavond aromatje van me # Heb half 9 een gesprek pf n jij? eind van de maand weer scoot gek HAHA	173495013	1						
23239248071	vanavond	2010-09-07 14:00:00	ik ga naar buiten eten halen, en dan vanavond alleen thuis (: maar door me huiswerk ben ik minder vaak op twitter ;p	79420863	1						
