TWEETID		DATE	TWEET	USERID	ACTIVITY (Y/N/U)	activity	
23138922958	vanavond	2010-09-06 12:00:00	Jeuj, vanavond monchoutaart eten bij @marlieke93 Nog een jaar en ze is net zo oud als ik toen ze geboren werd.	120518831	Y	taart eten	
23142571932	vanavond	2010-09-06 13:00:00	Vanavond volleyballen, wat heb ik er een zin in! :D	132482707	Y	trainen	
23142595355	vanavond	2010-09-06 13:00:00	nog 10 minuutjes & dan weer lekker vrij. gelukkig nog genoeg hw te doen, pff. vanavond lekkor milkshakes drinken ;D	56341674	Y	milkshakes drinken	
23142622121	vanavond	2010-09-06 13:00:00	Lekker klaar met werken, vanavond rondje meer rennen! #genietenn	184010199	Y	rennen	
23142635271	vanavond	2010-09-06 13:00:00	Zo, het eten voor vanavond is geregeld. Nog één klusje doen en dan is het wel weer genoeg voor vandaag	32961064	N		
23142671340	vanavond	2010-09-06 13:01:00	@MegaRoxie omdat ik daar geen tijd voor heb:( Helaas vanavond dan maar slapen;)	154182256	Y	slapen	
23146856497	vanavond	2010-09-06 14:00:00	Komt er vanavond iets interessants op tv?	101212079	N		
23146861078	vanavond	2010-09-06 14:00:00	Vanavond vanaf 20:00u zijn er weer opendagen/ Proefles salsa dansen van Rico Latino http://ow.ly/2zXfw #enschede	78544333	N		
23146890349	vanavond	2010-09-06 14:00:00	Het is weer tijd voor les 6 van de cursus Uitstelgedrag van @soChicken ... (Een echte aanrader!) Vanavond na het werk maar eens bestuderen..	105062438	Y	studeren	
23146905002	vanavond	2010-09-06 14:00:00	Vanavond gitaarles en kan het liedje voor geen fuck xD	143877315	Y	gitaarles	
23146917427	vanavond	2010-09-06 14:00:00	@caricevhouten ah dat is te gek zeg, ben benieuwd naar je nieuwe muziek & tof om je weer te zien. Vanavond ik+Dijkshoorn om 21:00, ook mooi	115195134	N		
23151693782	vanavond	2010-09-06 15:00:00	Commercial geregiseerd vandaag, net wat presentaties opgenomen voor radio en nu de boel aan elkaar plakken en eten. Vanavond vergadering.	14223600	U	vergaderen	
23151702530	vanavond	2010-09-06 15:00:00	Klink stapt uit de tweede kamer, ik zal ter ere van Ab vanavond een sigaretje in de kroeg aan steken. Holladijee!	148814421	U	sigaret roken in kroeg	
23151747083	vanavond	2010-09-06 15:00:00	@Waalsport Er zijn mensen die overdag werken. Vanavond ook goed?	168237317	N		
23151751591	vanavond	2010-09-06 15:00:00	Afgelopen week geproduceerd, gister gemixt en vanavond vanaf 19:00 op #Radio2. Het @therocketeers jinglepakket voor Halverwege @gewoonfred	53338759	N		
23151759693	vanavond	2010-09-06 15:00:00	RT @Karmijntekst: Woon je in #Nijmegen en vind je het leuk om over onze mooie stad te bloggen? Kom dan vanavond naar #Nijmegendirect htt ...	21992455	N		
23156683145	vanavond	2010-09-06 16:00:00	Veldwerkdag achter de rug. Vanavond terug naar velp. Iedereen een fijne avond. Groet maarten	154581573	Y 	naar velp	
23156684346	vanavond	2010-09-06 16:00:00	Vanavond om 20:30 @ Rtl4 Joran spreekt, hoeveel aandacht willen ze die man nog geven	61447627	N		
23156686734	vanavond	2010-09-06 16:00:00	"Vanavond in Uitgesproken VARA om 20.25 op NL 2. Twee primeurs:\
Links wil één blok vormen en neo-nazi infiltreert in spermabanken"	135255594	N		
23156694484	vanavond	2010-09-06 16:00:00	Gaat uitloggen en @DrStuClark van de trein halen. Veel plezier vanavond met #dwdd #penw #nu #enzo	35233873	N		
23156700859	vanavond	2010-09-06 16:00:00	"Alles werkt eindelijk, kan nu weer code rammen.\
Vanavond alles maar even vergeten op de kermis in Hensbroek"	164256037	Y 	naar kermis	
23161376458	vanavond	2010-09-06 17:00:00	RT @klootzakelijk: #RTdezetweet als je vanavond joran van der sloot gaat kijken.	136973102	N		
23161391465	vanavond	2010-09-06 17:00:00	Samenvattend de dag: veel zon, drank, gelachen, heerlijk gegeten. Nu effe half uurtje relaxen voordat ik me ga optutten voor vanavond.	57634131	N		
23161396955	vanavond	2010-09-06 17:00:00	RT @klootzakelijk: #RTdezetweet als je vanavond joran van der sloot gaat kijken.	152386020	N		
23161400335	vanavond	2010-09-06 17:00:00	RT @kmachielsen: Ja mensen: wij doen vanavond - u lees het goed - een #sjklaadebollentweetup. Gewoon, omdat het kan.	163186145	N		
23161406230	vanavond	2010-09-06 17:00:00	"@ruudvink nee, niets bijzonders maar daar had ik ook niet op gerekend.\
succes met vergaderen vanavond.(of was er geen startavondvergadering)"	154581573	N		
23165610333	vanavond	2010-09-06 18:00:00	komt er vanavond nog iets op tv?	110447443	N		
23165654725	vanavond	2010-09-06 18:00:00	25 baantjes gedaan, vind ik wel weer genoeg voor vanavond.	104227129	N		
23165679682	vanavond	2010-09-06 18:00:00	"APF Holland heeft vanavond 3 monsters uit de aardappelen gehaald. \
Volgens APF her en der rot gevonden in aardappelpercelen in Flevoland."	184377556	N		
23165705792	vanavond	2010-09-06 18:01:00	Dacht dat Bridget Jones vanavond op tv kwam!  Waar dan?!?!?! Stomme Joram zeker voor in de plaats gekomen...	25302594	N		
23165722628	vanavond	2010-09-06 18:01:00	Toch nog repeteren vanavond? We hebben nog 1 #oefenruimte vrij. #weesersnelbij! #073 #muziek #repeteren	149873056	N		
23221849146	vanavond	2010-09-07 09:00:00	"Samen met de \slome\""op de wagen. Hopelijk optijd voor de clubtraining vanavond!!"""	73099894	Y	trainen	
23221874769	vanavond	2010-09-07 09:00:00	FF thuis voor een gebroken dienst. Wat ben ik ontzettend gaar vandaag zeg! Vanavond maar eens achterlijk vroeg naar bed.	20000073	Y	vroeg slapen	
23221896136	vanavond	2010-09-07 09:00:00	Bagger weer zeg.. Wel heerlijk geslapen maar nu op weg maar polikliniek. Vanavond #kijkavond	144885038	N		
23221899232	vanavond	2010-09-07 09:01:00	RT @MariannaMoorlag: Nogmaals, 2 gratis kaarten voor kwalificatiewedstrijd vanavond NED-FIN in de Kuip met parkeerkaart. Afhalen in Utre ...	111837108	N		
23221918972	vanavond	2010-09-07 09:01:00	Het afscheid van Van Bronckhorst gaat vanavond niet door. Hij is door privéomstandigheden niet in staat aanwezig te zijn in De Kuip. #oranje	18775043	N		
23224586127	vanavond	2010-09-07 10:00:00	@NIMk_nl is het al bekend hoe laat Space Invaders komt tijdens What's Up, vanavond?	8559322	N		
23224596418	vanavond	2010-09-07 10:00:00	Vanavond tweede poging om te studeren. 'n Slecht begin maar een oude vriend op bezoek is ook erg leuk!	78552394	Y	studeren	
23224602518	vanavond	2010-09-07 10:00:00	RT @Pirenzo: Waar ben jij vanavond tussen 19.30 en 21.30 uur? &lt;&lt; Euh, ff denken... Oh ja: lancering #twirlskalender @Zandfoort	63134293	N		
23224646990	vanavond	2010-09-07 10:01:00	Fijn toch nog iemand blij weten te maken met de voetbalkaartjes voor de wedstrijd NED-FIN van vanavond.	20783663	N		
23224661654	vanavond	2010-09-07 10:01:00	@donsatel @AndreMerlijn @rkwebdesign Zou het voetballen doorgaan vanavond? #vrc5	81811563	N		
23227555841	vanavond	2010-09-07 11:00:00	@C1000 Ik moet vanavond Piet doen, zie ik je daar, weet je wie er vanavond is?	104648523	N		
23227559283	vanavond	2010-09-07 11:00:00	@circuspatz ik zie je vanavond, ze hebben (als het goed is) de boel al een beetje opgeruimd. Jij belt me als je bij de poort staat?	40434367	N		
23227561893	vanavond	2010-09-07 11:00:00	als het even kan vanavond met de groep mee. Hopen op goed weer.	115945607	N		
23227563936	vanavond	2010-09-07 11:00:00	Spierpijn van een concert, best cool :D Vanavond 1e potje fluiten sinds Mei..	24765713	Y	fluiten	
23227567935	vanavond	2010-09-07 11:00:00	Lekker online fifa.. Vanavond traine geven, naar fysio en hopen dat ik kan spelen!	128822125	Y	trainen geven	
23230837165	vanavond	2010-09-07 12:00:00	Burgerlijkheid ten top (2): als, na het lezen van de catalogus, je partner gaat voorstellen om vanavond nog even langs de IKEA te rijden.	112983415	U	naar ikea	
23230842209	vanavond	2010-09-07 12:00:00	#restaurant van vandaag: Zandfoort aan de Twirl!, Vanavond is hier de lancering van de twirlskalender. ... http://www.smul.nl/Z5wnpht2	44595633	N		
23230863594	vanavond	2010-09-07 12:00:00	Mijn moeder ik vanavond me eerste model, ga der verven	85589846	Y	haar verven	
23230874604	vanavond	2010-09-07 12:00:00	LIVE uitzending! Vanavond om 22.00 uur Nederland - Japan op www.hockey.nl/wkrosario	27621976	N		
23230882829	vanavond	2010-09-07 12:00:00	RT @NathanielSumah: Wie gaan vanavond sneak preview? - Ik vast wel	111622316	N		
23234762743	vanavond	2010-09-07 13:00:00	Net heerlijk gereden met mijn turken bakkie .. Nu nog project maken =( *brrr , tis zo koud:(* Vanavond naar Jeroen =)	159174033	Y	afspreken met vrienden	
23234767654	vanavond	2010-09-07 13:00:00	RT @NourdinOuahadi: ouwe geen berijk hier spreek je vanavond wel maar hard ouwe je weet zelf !!! :D	38722188	N		
23234774210	vanavond	2010-09-07 13:00:00	Fotograaf Jan Stappenbeld won in de jaren 70 de World Press Photo met zijn serie over de treinkaping in Wijster. Vanavond in  #edned.	45565732	N		
23234775798	vanavond	2010-09-07 13:00:00	Nu presentatieteksten opnemen voor  uitzending van #PSVtv, vanavond om 19.00 uur op #EredivisieLive	111709749	N		
23234793611	vanavond	2010-09-07 13:00:00	@DaphneAvocado gaaf! Ben nieuwsgierig hoe mooi alle twirls zijn vanavond *dat ze mooi op de #twirlskalender zijn, dat wist ik al* ;)	76892880	N		
23239227929	vanavond	2010-09-07 14:00:00	RT @TTA17: Vanavond eten bij ons thuis met de familie!	78374253	Y	eten 	
23239244951	vanavond	2010-09-07 14:00:00	RT @Caarmeeennnn: @raachhh_ Wat doe je vanavond aromatje van me # Heb half 9 een gesprek pf n jij? eind van de maand weer scoot gek HAHA	173495013	N		
23239248071	vanavond	2010-09-07 14:00:00	ik ga naar buiten eten halen, en dan vanavond alleen thuis (: maar door me huiswerk ben ik minder vaak op twitter ;p	79420863	N		
23239261158	vanavond	2010-09-07 14:00:00	Ik ook! RT @Ferwin: Vanavond naar de Radstake voor een bijeenkomst van de KNVB Oost Regio E voor scheidsrechters en rapporteurs.	86508740	N		
23239265383	vanavond	2010-09-07 14:00:00	haha ik moet weer koken vanavond, wat zullen mn zusjes balen	141197963	Y	koken	
23244299790	vanavond	2010-09-07 15:00:00	Hmm, vanavond geen tennis....banen zijn onbespeelbaar, balen!!! Ook dat is #Overhout ,.. helaas!!	55816717	N		
23244300289	vanavond	2010-09-07 15:00:00	Nog druk aan t werk... vanavond op de rivier oefenen met Rijkswaterstaat.. #opstapoefening #brandweer	156708960	N		
23244301761	vanavond	2010-09-07 15:00:00	Overschotel staat in over. Krijg mijn schoonouders te eten. Zij passen op als ik vanavond naar opening van het wijkpanelseizoen toe ga.	19206999	Y	naar opening	
23244307105	vanavond	2010-09-07 15:00:00	Ik ben weer thuissssssss, vanavond voetbal audrey :D	160789181	Y	voetballen	
23244309282	vanavond	2010-09-07 15:00:00	Klaar om naar huis te gaan. Vanavond voetbal kijken.	176088162	Y	voetbal kijken	
23249463247	vanavond	2010-09-07 16:00:00	@saskiabos wanneer kom je die hier maken? klinkt goed! hier shoarma vanavond. cya morgen!	116495710	N		
23249505267	vanavond	2010-09-07 16:00:00	@kmachielsen Echt wel #koud...en wij gaan vanavond metselen...hoort toch koud water bij? ;-)	84051547	Y	metselen	
23249508613	vanavond	2010-09-07 16:00:00	Vanavond nederland-finland k zeg 3-0 Nederland en jy?	127240938	N		
23249512986	vanavond	2010-09-07 16:00:00	Ik hoor net dat het keihard gaat hozen vanavond in Zuid-Holland... Phoeoeoee.. Je zou maar naar de wedstrijd gaan vanavond.. (Geen skybox) ☂	152644845	N		
23249529626	vanavond	2010-09-07 16:00:00	Op #bnn vanavond in #jezalhetmaarzijn iemand die gelooft dat God ziektes geneest. Niet heel raar hoor, geloof ik ook. #enwegwarendefollowers	108073753	N		
23254253989	vanavond	2010-09-07 17:00:00	RT @thisischris10e: Duurzame dinsdag! Ideeen voor een duurzaam Utrecht? Praat en denk mee over #duurzaamheid vanavond www.7di030.nl!	17213106	N		
23254254834	vanavond	2010-09-07 17:00:00	Vanavond de privacy van Safari Mobile onder de loep nemen.	42009682	Y	iets onder de loep nemen	
23254258739	vanavond	2010-09-07 17:00:00	Vanavond @salvocity te gast bij Radio Rox van 21;00 - 23;00 via de ether te beluisteren op FM 105.3 -Morning Light akoestisch	118207885	N		
23254263168	vanavond	2010-09-07 17:00:00	RT @fritswester: 1/2 Vanavond om 20.00 uur doe ik live videochat over formatie. Wil je meedoen, heb je vragen ga naar www.rtlnieuws.nl v ...	134070208	Y	live videochatten	
23254267632	vanavond	2010-09-07 17:00:00	Ik hoop dat Nederland vanavond met 3-0 verliest door een hattrick van Jari Litmanen. Zo niet: dan moet Oranje winnen.	19824365	N		
23258608436	vanavond	2010-09-07 18:00:00	Phoe. Pittige dag. Ik ga vanavond maar eens hard Randy Newman draaien #datzoudenmeermensenmoetendoen	20979730	Y	iets draaien	
23258645909	vanavond	2010-09-07 18:00:00	Lieve gasten vd #tdbp Vanavond sturen we 'n mail met laatste info. Mocht je 'm niet ontvangen, laat 't weten. Heb nog niet ieders emailadres	127828808	N		
23258650368	vanavond	2010-09-07 18:00:00	Nu moet @marliesvoets dus verplicht mee voetbal kijken vanavond! #kunternietvroeggenoegmeebeginnen	23426279	Y	voetbal kijken	
23258653218	vanavond	2010-09-07 18:00:00	Wil echt me Nederlandse helden kijken vanavond maar denk niet dat mart wilt kijken.	102062054	N		
23258671149	vanavond	2010-09-07 18:00:00	ONderweg naar sportschool half uurtje renne zat voor vnvnd	129798241	Y	rennen	
23898388353	vanavond	2010-09-08 09:00:00	Ben alweer kwijt wat ik moet luisteren @LourensBraams Kunt u mij de bands noemen die ik vanavond moet youtuben?	21856079	N		
23898389636	vanavond	2010-09-08 09:00:00	Zal de wedstrijd van vanavond doorgaan?	151857726	N		
23898421099	vanavond	2010-09-08 09:00:00	slecht weer vandaag... hopen dat het vanavond droog is anders weet ik niet of ik wedstrijd ga rijden... #wilnietvallen!	39104477	N		
23898425838	vanavond	2010-09-08 09:00:00	shiiit, de tapijten die ik wou bij de Aldi zijn op! Nu voor nood maar een bruine en witte gekocht, miss heeft pa vanavond nog wat beters..	28984589	N		
23898432359	vanavond	2010-09-08 09:00:00	@djtroj mag ik met je dansen vanavond ?	112686235	N		
23901249550	vanavond	2010-09-08 10:00:00	@Lieuweh mijn fiets brengt fietsmaatje @fietsboer vanavond terug, incl. edge. en helm. Mijn oakley is helaas niet terug gevonden.	18934155	N		
23901250678	vanavond	2010-09-08 10:00:00	vanavond weer voor het eerst trainen na de vakantie !	98735391	Y	trainen	
23901253665	vanavond	2010-09-08 10:00:00	@VisionRoij zullen we anders vanavond samen boodschappen doen ? is ook wel gezellig. :)	47086900	Y	boodschappen doen	
23901263954	vanavond	2010-09-08 10:00:00	#TheAmerican #DWDD Ben benieuwd of Matthijs vanavond bij #Corbijn de #IvoNiehe aanpak kiest, of (terecht) kritisch is.	84612337	N		
23901282077	vanavond	2010-09-08 10:00:00	@daanhsum benje er vanavond? Dit ivm het invullen van een belangrijk formulier? :-p Bij vragen ff PB naar mij :-P	24505443	N		
23904290439	vanavond	2010-09-08 11:00:00	Ik zie me ma heeft kei veel lekkere dingen gehaald vanavond heerlijk eten :)	90194237	Y	eten 	
23904306441	vanavond	2010-09-08 11:00:00	vrije dag! bezig voor de schoolreis Engeland en nog even naar de stad om sportschoenen te kopen. Vanavond weer bodypumpen!	98405584	Y	bodypumpen	
23904309756	vanavond	2010-09-08 11:00:00	@G_soes @williammethorst wat moeten we nu gaan doen vanavond? nu de #53j8 voorbij is	184432275	N		
23904314563	vanavond	2010-09-08 11:00:00	Nog een uurtje, voel me echt niet tof. Straks ff pitten voordat we weer mogen autorijden. Vanavond lekker chillen met me schatje	58231339	Y	afspreken met vrienden	
23904323583	vanavond	2010-09-08 11:00:00	ik heb zin in vanavond:D	184393884	N		
23907679496	vanavond	2010-09-08 12:00:00	Lunchen bij papa vanavond lekker eten met z'n allen!	144302318	Y	eten 	
23907681611	vanavond	2010-09-08 12:00:00	Vanavond weer s flink designe zoals ik dat wil. want de glr opdrachten komen mn strot uit.	23570292	Y	designen	
23907694518	vanavond	2010-09-08 12:00:00	Pieninmnnoat, en ik wil nog zoveel, werken tot ik naar huis mag en vanavond motorrijlessen....	136731281	Y	motorrijlessen	
23907721293	vanavond	2010-09-08 12:00:00	@jellepeterse nou kan jij terug spammen want jullie zijn welkom ná de opkomst: dus na 9 uur... Tot vanavond!	12910132	N		
23907728805	vanavond	2010-09-08 12:00:00	Vandaag is jaimy 1 jaar en 4 maanden..(16mnd dus)..pff wat gaat dat snel! vanavond nog even werken en dan weer 2 daagjes vrij.. @ home en	115306467	Y	werken	
23911632442	vanavond	2010-09-08 13:00:00	Jongens jongens, het is niet mijn dag. Vanavond maar lekker afreageren op de training.	14300696	Y	trainen	
23911633658	vanavond	2010-09-08 13:00:00	@carlobril ik heb nog geen werkgroepen gehad, beginnen maandag pas. vanavond eerste voetbalavond. ja ik zag ook dat telefoon was...	104171440	N		
23911641318	vanavond	2010-09-08 13:00:00	hehe eindelijk weg uit die warme waggie k werd gek. vanavond lkker babi ketjab eten #woehoeee	103658520	Y	eten 	
23911641376	vanavond	2010-09-08 13:00:00	Woohoo!!! Vanavond (bijna) alle stekkers eruit. Het launch-event voor Cataclysm is daar!!!! #jaikbendertigplusenspeelWoWnouen	41328687	N		
23911651918	vanavond	2010-09-08 13:00:00	@Jeroen1982 Is goud, hebb'n vanavond wel ff contact anders. Als die poll niet vanavond online gaat, huft ut nair meer	108629622	N		
23916188437	vanavond	2010-09-08 14:00:00	Zo de dag zit er weer op,waterpolo en boksen,pff fysiek behoorlijk kapot! Fikse wind nu op de bult:s vnvnd training geven en zelf ook nog:|	124266636	Y	training geven	
23916193375	vanavond	2010-09-08 14:00:00	Vanavond eten met ilse, joos en ilonka @ mij place!	134837809	Y	eten 	
23916222708	vanavond	2010-09-08 14:00:00	RT @Welterustenman: Wie ga jij op deze tweede #WelterustenWoensdag van September eens lekker instoppen vanavond?!&lt;kinderen,mijn lief et moi?	14172850	N		
23916242376	vanavond	2010-09-08 14:00:00	Nieuwe menukaart, nog 1 tafeltje over voor vanavond, degene die de laatste reserveert krijgt een glas prosecco gratis. http://ht.ly/2B72H	162663421	N		
23916248706	vanavond	2010-09-08 14:00:00	Heel de dag niets gedaan; dan maar vanavond iets ondernemen?	137816378	N		
23921191298	vanavond	2010-09-08 15:00:00	@rensdemens dank je.. Nwe medische info volgt vanavond op mijn blog ;-)	50296914	N		
23921195254	vanavond	2010-09-08 15:00:00	bio nu ook af, als ik me vanavond verveel maar frans leren	145652122	Y	frans leren	
23921211359	vanavond	2010-09-08 15:00:00	#hyvesstemlokaal 17 kijkt uit naar de opkomst vanavond de meeste stemmers haasten zich na hun werk naar het stemlokaal: bit.ly/mayo4onemen	25718465	N		
23921218210	vanavond	2010-09-08 15:00:00	Vanavond herhaling Joran van der Sloot op RTL4, maar kan ook online bekeken worden: http://j.mp/9iZyob	17733412	N		
23921233276	vanavond	2010-09-08 15:00:00	Dus @mr_vis  komt vanavond biertje doen met @LexDino ? ?	129559386	N		
23926312348	vanavond	2010-09-08 16:00:00	Vanavond fotocursus met mijn Canon spiegelreflexcamera #zinin	17233050	Y	fotocursus	
